run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
SRR2923357	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/007/SRR2923357/SRR2923357.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/007/SRR2923357
SRR2923359	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/009/SRR2923359/SRR2923359.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/009/SRR2923359
SRR2923361	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/001/SRR2923361/SRR2923361.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/001/SRR2923361
SRR2923363	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2923363/SRR2923363.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2923363
SRR2923368	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2923368/SRR2923368.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/008/SRR2923368
SRR2923378	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2923378/SRR2923378.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/008/SRR2923378
SRR2923382	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/002/SRR2923382/SRR2923382.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/002/SRR2923382
SRR2923383	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2923383/SRR2923383.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2923383
SRR2923390	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2923390/SRR2923390.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/000/SRR2923390
SRR2923391	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/001/SRR2923391/SRR2923391.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/001/SRR2923391
SRR2923393	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2923393/SRR2923393.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2923393
SRR2923395	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2923395/SRR2923395.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/005/SRR2923395
SRR2923400	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2923400/SRR2923400.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/000/SRR2923400
SRR2923755	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2923755/SRR2923755.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/005/SRR2923755
SRR2923759	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/009/SRR2923759/SRR2923759.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/009/SRR2923759
SRR2923765	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2923765/SRR2923765.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/005/SRR2923765
SRR2923768	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2923768/SRR2923768.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/008/SRR2923768
SRR2923773	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2923773/SRR2923773.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2923773
SRR2923787	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/007/SRR2923787/SRR2923787.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/007/SRR2923787
SRR2923800	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2923800/SRR2923800.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/000/SRR2923800
SRR2923803	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2923803/SRR2923803.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2923803
SRR2923813	SAMN04272978	SRX1435929	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2923813/SRR2923813.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2923813
SRR2924471	SAMN04274820	SRX1437866	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/001/SRR2924471/SRR2924471.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/001/SRR2924471
SRR2924472	SAMN04274820	SRX1437867	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/002/SRR2924472/SRR2924472.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/002/SRR2924472
SRR2924476	SAMN04274820	SRX1437871	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924476/SRR2924476.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/006/SRR2924476
SRR2924477	SAMN04274820	SRX1437872	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/007/SRR2924477/SRR2924477.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/007/SRR2924477
SRR2924478	SAMN04274820	SRX1437873	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2924478/SRR2924478.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/008/SRR2924478
SRR2924480	SAMN04274820	SRX1437875	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2924480/SRR2924480.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/000/SRR2924480
SRR2924482	SAMN04274820	SRX1437877	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/002/SRR2924482/SRR2924482.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/002/SRR2924482
SRR2924492	SAMN04274820	SRX1437886	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/002/SRR2924492/SRR2924492.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/002/SRR2924492
SRR2924506	SAMN04274820	SRX1437899	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924506/SRR2924506.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/006/SRR2924506
SRR2924509	SAMN04274820	SRX1437902	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/009/SRR2924509/SRR2924509.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/009/SRR2924509
SRR2924510	SAMN04274820	SRX1437903	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2924510/SRR2924510.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/000/SRR2924510
SRR2924515	SAMN04274820	SRX1437908	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2924515/SRR2924515.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/005/SRR2924515
SRR2924518	SAMN04274820	SRX1437911	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2924518/SRR2924518.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/008/SRR2924518
SRR2924520	SAMN04274820	SRX1437913	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2924520/SRR2924520.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/000/SRR2924520
SRR2924522	SAMN04274820	SRX1437915	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/002/SRR2924522/SRR2924522.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/002/SRR2924522
SRR2924527	SAMN04274820	SRX1437921	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/007/SRR2924527/SRR2924527.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/007/SRR2924527
SRR2924528	SAMN04274820	SRX1437922	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2924528/SRR2924528.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/008/SRR2924528
SRR2924533	SAMN04274820	SRX1437926	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2924533/SRR2924533.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2924533
SRR2924534	SAMN04274820	SRX1437927	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924534/SRR2924534.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/004/SRR2924534
SRR2924545	SAMN04274820	SRX1437938	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2924545/SRR2924545.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/005/SRR2924545
SRR2924491	SAMN04274820	SRX1437885	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/001/SRR2924491/SRR2924491.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/001/SRR2924491
SRR2924504	SAMN04274820	SRX1437897	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924504/SRR2924504.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/004/SRR2924504
SRR2924512	SAMN04274820	SRX1437905	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/002/SRR2924512/SRR2924512.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/002/SRR2924512
SRR2924523	SAMN04274820	SRX1437916	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2924523/SRR2924523.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2924523
SRR2924543	SAMN04274820	SRX1437936	PRJNA302437	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2924543/SRR2924543.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR292/003/SRR2924543
