run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR4775816	SAMEA7501344	ERX4645652	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775816/ERR4775816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775816/Study.ID.50.T.6.S133.R1.001.fq.gz	
ERR4775817	SAMEA7501345	ERX4645653	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775817/ERR4775817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775817/Study.ID.52.T.0.S94.R1.001.fq.gz	
ERR4775818	SAMEA7501346	ERX4645654	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775818/ERR4775818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775818/Study.ID.52.T.1.S151.R1.001.fq.gz	
ERR4775820	SAMEA7501348	ERX4645656	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775820/ERR4775820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775820/Study.ID.52.T.4.S50.R1.001.fq.gz	
ERR4775830	SAMEA7501358	ERX4645666	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775830/ERR4775830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775830/Study.ID.54.T.6.S135.R1.001.fq.gz	
ERR4775832	SAMEA7501360	ERX4645668	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775832/ERR4775832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775832/Study.ID.55.T.1.S106.R1.001.fq.gz	
ERR4775835	SAMEA7501363	ERX4645671	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775835/ERR4775835.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775835/Study.ID.55.T.4.S52.R1.001.fq.gz	
ERR4775839	SAMEA7501367	ERX4645675	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775839/ERR4775839.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775839/Study.ID.56.T.0.S98.R1.001.fq.gz	
ERR4775844	SAMEA7501372	ERX4645680	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775844/ERR4775844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775844/Study.ID.56.T.5.S91.R1.001.fq.gz	
ERR4775846	SAMEA7501374	ERX4645682	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775846/ERR4775846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775846/Study.ID.57.T.0.S99.R1.001.fq.gz	
ERR4775847	SAMEA7501375	ERX4645683	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775847/ERR4775847.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775847/Study.ID.57.T.1.S152.R1.001.fq.gz	
ERR4775849	SAMEA7501377	ERX4645685	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775849/ERR4775849.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775849/Study.ID.57.T.3.S177.R1.001.fq.gz	
ERR4775851	SAMEA7501379	ERX4645687	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775851/ERR4775851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775851/Study.ID.57.T.4.S53.R1.001.fq.gz	
ERR4775854	SAMEA7501382	ERX4645690	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775854/ERR4775854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775854/Study.ID.57.T.6.S58.R1.001.fq.gz	
ERR4775855	SAMEA7501383	ERX4645691	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775855/ERR4775855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775855/Study.ID.59.T.0.S100.R1.001.fq.gz	
ERR4775856	SAMEA7501384	ERX4645692	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775856/ERR4775856.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775856/Study.ID.59.T.2.S165.R1.001.fq.gz	
ERR4775859	SAMEA7501387	ERX4645695	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775859/ERR4775859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775859/Study.ID.6.T.2.S112.R1.001.fq.gz	
ERR4775861	SAMEA7501389	ERX4645697	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775861/ERR4775861.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775861/Study.ID.6.T.4.S12.R1.001.fq.gz	
ERR4775863	SAMEA7501391	ERX4645699	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775863/ERR4775863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775863/Study.ID.6.T.6.S98.R1.001.fq.gz	
ERR4775864	SAMEA7501392	ERX4645700	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775864/ERR4775864.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775864/Study.ID.6.T.Flare.S72.R1.001.fq.gz	
ERR4775866	SAMEA7501394	ERX4645702	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775866/ERR4775866.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775866/Study.ID.60.T.1.S153.R1.001.fq.gz	
ERR4775868	SAMEA7501396	ERX4645704	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775868/ERR4775868.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775868/Study.ID.60.T.3.S178.R1.001.fq.gz	
ERR4775870	SAMEA7501398	ERX4645706	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775870/ERR4775870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775870/Study.ID.60.T.5.NPM.S36.R1.001.fq.gz	
ERR4775872	SAMEA7501400	ERX4645708	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775872/ERR4775872.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775872/Study.ID.60.T.6.NPM.S23.R1.001.fq.gz	
ERR4775874	SAMEA7501402	ERX4645710	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775874/ERR4775874.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775874/Study.ID.61.T.0.S102.R1.001.fq.gz	
ERR4775876	SAMEA7501404	ERX4645712	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775876/ERR4775876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775876/Study.ID.61.T.2.S167.R1.001.fq.gz	
ERR4775879	SAMEA7501407	ERX4645715	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775879/ERR4775879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775879/Study.ID.63.T.1.S155.R1.001.fq.gz	
ERR4775880	SAMEA7501408	ERX4645716	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775880/ERR4775880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775880/Study.ID.63.T.2.S104.R1.001.fq.gz	
ERR4775882	SAMEA7501410	ERX4645718	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775882/ERR4775882.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775882/Study.ID.63.T.5.S20.R1.001.fq.gz	
ERR4775883	SAMEA7501411	ERX4645719	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775883/ERR4775883.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775883/Study.ID.63.T.6.S82.R1.001.fq.gz	
ERR4775887	SAMEA7501415	ERX4645723	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775887/ERR4775887.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775887/Study.ID.64.T.3.S181.R1.001.fq.gz	
ERR4775890	SAMEA7501418	ERX4645726	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775890/ERR4775890.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775890/Study.ID.64.T.5.NPM.S28.R1.001.fq.gz	
ERR4775891	SAMEA7501419	ERX4645727	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775891/ERR4775891.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775891/Study.ID.64.T.5.S44.R1.001.fq.gz	
ERR4775897	SAMEA7501425	ERX4645733	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775897/ERR4775897.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775897/Study.ID.65.T.5.S56.R1.001.fq.gz	
ERR4775902	SAMEA7501430	ERX4645738	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775902/ERR4775902.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775902/Study.ID.66.T.4.S89.R1.001.fq.gz	
ERR4775903	SAMEA7501431	ERX4645739	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775903/ERR4775903.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775903/Study.ID.66.T.5.S68.R1.001.fq.gz	
ERR4775906	SAMEA7501434	ERX4645742	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775906/ERR4775906.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775906/Study.ID.67.T.1.S159.R1.001.fq.gz	
ERR4775910	SAMEA7501438	ERX4645746	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775910/ERR4775910.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775910/Study.ID.67.T.4.S6.R1.001.fq.gz	
ERR4775918	SAMEA7501446	ERX4645754	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775918/ERR4775918.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775918/Study.ID.68.T.4.NPM.S30.R1.001.fq.gz	
ERR4775921	SAMEA7501449	ERX4645757	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775921/ERR4775921.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775921/Study.ID.68.T.6.S35.R1.001.fq.gz	
ERR4775923	SAMEA7501451	ERX4645759	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775923/ERR4775923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775923/Study.ID.69.T.0.S142.R1.001.fq.gz	
ERR4775925	SAMEA7501453	ERX4645761	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775925/ERR4775925.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775925/Study.ID.69.T.2.S173.R1.001.fq.gz	
ERR4775927	SAMEA7501455	ERX4645763	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775927/ERR4775927.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775927/Study.ID.69.T.4.NPM.S5.R1.001.fq.gz	
ERR4775929	SAMEA7501457	ERX4645765	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775929/ERR4775929.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775929/Study.ID.69.T.5.S9.R1.001.fq.gz	
ERR4775931	SAMEA7501459	ERX4645767	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775931/ERR4775931.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775931/Study.ID.69.T.6.S47.R1.001.fq.gz	
ERR4775935	SAMEA7501463	ERX4645771	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775935/ERR4775935.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775935/Study.ID.7.T.2.S113.R1.001.fq.gz	
ERR4775937	SAMEA7501465	ERX4645773	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775937/ERR4775937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775937/Study.ID.7.T.4.S13.R1.001.fq.gz	
ERR4775940	SAMEA7501468	ERX4645776	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775940/ERR4775940.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775940/Study.ID.70.T.0.S143.R1.001.fq.gz	
ERR4775944	SAMEA7501472	ERX4645780	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775944/ERR4775944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775944/Study.ID.70.T.3.S28.R1.001.fq.gz	
ERR4775945	SAMEA7501473	ERX4645781	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775945/ERR4775945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775945/Study.ID.70.T.4.S42.R1.001.fq.gz	
ERR4775946	SAMEA7501474	ERX4645782	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775946/ERR4775946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775946/Study.ID.70.T.5.NPM.S37.R1.001.fq.gz	
ERR4775953	SAMEA7501481	ERX4645789	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775953/ERR4775953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775953/Study.ID.71.T.2.S3.R1.001.fq.gz	
ERR4775957	SAMEA7501485	ERX4645793	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775957/ERR4775957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775957/Study.ID.72.T.1.S163.R1.001.fq.gz	
ERR4775958	SAMEA7501486	ERX4645794	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775958/ERR4775958.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775958/Study.ID.72.T.2.S27.R1.001.fq.gz	
ERR4775959	SAMEA7501487	ERX4645795	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775959/ERR4775959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775959/Study.ID.72.T.3.NPM.S12.R1.001.fq.gz	
ERR4775960	SAMEA7501488	ERX4645796	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775960/ERR4775960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775960/Study.ID.72.T.3.S52.R1.001.fq.gz	
ERR4775961	SAMEA7501489	ERX4645797	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775961/ERR4775961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775961/Study.ID.72.T.4.NPM.S14.R1.001.fq.gz	
ERR4775962	SAMEA7501490	ERX4645798	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775962/ERR4775962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775962/Study.ID.72.T.4.S54.R1.001.fq.gz	
ERR4775965	SAMEA7501493	ERX4645801	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775965/ERR4775965.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775965/Study.ID.72.T.6.S71.R1.001.fq.gz	
ERR4775969	SAMEA7501497	ERX4645805	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775969/ERR4775969.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775969/Study.ID.73.T.3.S64.R1.001.fq.gz	
ERR4775973	SAMEA7501501	ERX4645809	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775973/ERR4775973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775973/Study.ID.73.T.6.S83.R1.001.fq.gz	
ERR4775975	SAMEA7501503	ERX4645811	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775975/ERR4775975.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775975/Study.ID.74.T.0.S146.R1.001.fq.gz	
ERR4775976	SAMEA7501504	ERX4645812	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775976/ERR4775976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775976/Study.ID.74.T.1.NPM.S3.R1.001.fq.gz	
ERR4775977	SAMEA7501505	ERX4645813	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775977/ERR4775977.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775977/Study.ID.74.T.1.S26.R1.001.fq.gz	
ERR4775981	SAMEA7501509	ERX4645817	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775981/ERR4775981.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775981/Study.ID.74.T.4.S78.R1.001.fq.gz	
ERR4775982	SAMEA7501510	ERX4645818	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775982/ERR4775982.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775982/Study.ID.74.T.5.NPM.S17.R1.001.fq.gz	
ERR4775984	SAMEA7501512	ERX4645820	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775984/ERR4775984.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775984/Study.ID.74.T.6.S95.R1.001.fq.gz	
ERR4775986	SAMEA7501514	ERX4645822	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775986/ERR4775986.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775986/Study.ID.75.T.1.S14.R1.001.fq.gz	
ERR4775988	SAMEA7501516	ERX4645824	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775988/ERR4775988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775988/Study.ID.75.T.2.S51.R1.001.fq.gz	
ERR4775993	SAMEA7501521	ERX4645829	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775993/ERR4775993.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775993/Study.ID.75.T.6.S12.R1.001.fq.gz	
ERR4775998	SAMEA7501526	ERX4645834	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775998/ERR4775998.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775998/Study.ID.76.T.3.S5.R1.001.fq.gz	
ERR4776004	SAMEA7501532	ERX4645840	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4776004/ERR4776004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776004/Study.ID.77.T.1.NPM.S10.R1.001.fq.gz	
ERR4776006	SAMEA7501534	ERX4645842	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4776006/ERR4776006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776006/Study.ID.77.T.2.S75.R1.001.fq.gz	
ERR4776007	SAMEA7501535	ERX4645843	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4776007/ERR4776007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776007/Study.ID.77.T.3.S29.R1.001.fq.gz	
ERR4776009	SAMEA7501537	ERX4645845	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4776009/ERR4776009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776009/Study.ID.77.T.4.S31.R1.001.fq.gz	
ERR4776012	SAMEA7501540	ERX4645848	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4776012/ERR4776012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776012/Study.ID.77.T.6.S24.R1.001.fq.gz	
ERR4776014	SAMEA7501542	ERX4645850	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4776014/ERR4776014.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776014/Study.ID.78.T.1.S62.R1.001.fq.gz	
ERR4776018	SAMEA7501546	ERX4645854	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4776018/ERR4776018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776018/Study.ID.78.T.4.S19.R1.001.fq.gz	
ERR4776020	SAMEA7501548	ERX4645856	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4776020/ERR4776020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776020/Study.ID.78.T.6.S48.R1.001.fq.gz	
ERR4776021	SAMEA7501549	ERX4645857	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4776021/ERR4776021.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776021/Study.ID.79.T.0.NPM.S2.R1.001.fq.gz	
ERR4776023	SAMEA7501551	ERX4645859	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4776023/ERR4776023.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776023/Study.ID.79.T.1.S74.R1.001.fq.gz	
ERR4776025	SAMEA7501553	ERX4645861	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4776025/ERR4776025.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776025/Study.ID.79.T.3.S41.R1.001.fq.gz	
ERR4776030	SAMEA7501558	ERX4645866	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4776030/ERR4776030.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776030/Study.ID.79.T.6.NPM.S20.R1.001.fq.gz	
ERR4776031	SAMEA7501559	ERX4645867	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4776031/ERR4776031.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776031/Study.ID.79.T.6.S60.R1.001.fq.gz	
ERR4776033	SAMEA7501561	ERX4645869	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4776033/ERR4776033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776033/Study.ID.8.T.1.S8.R1.001.fq.gz	
ERR4776034	SAMEA7501562	ERX4645870	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4776034/ERR4776034.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776034/Study.ID.8.T.2.S114.R1.001.fq.gz	
ERR4776037	SAMEA7501565	ERX4645873	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4776037/ERR4776037.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776037/Study.ID.8.T.5.S59.R1.001.fq.gz	
ERR4776039	SAMEA7501567	ERX4645875	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4776039/ERR4776039.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776039/Study.ID.80.T.0.NPM.S4.R1.001.fq.gz	
ERR4776040	SAMEA7501568	ERX4645876	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4776040/ERR4776040.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776040/Study.ID.80.T.0.S13.R1.001.fq.gz	
